,is_iceberg,not_iceberg,id,inc_angle,min1,max1,std1,med1,mean1,laplace1,sobel0_1,sobel1_1,kurtosis1,skewness1,min2,max2,std2,med2,mean2,laplace2,sobel0_2,sobel1_2,kurtosis2,skewness2
80,0,1,0717d705,42.5378,-23.858261,17.374527,3.475020677352918,-12.878932,-12.708567835555554,29.018718719482422,130.55715942382812,144.53582763671875,14.223711217525587,2.369892120361328,-35.223991,-2.738257,3.0145388922189627,-24.343639,-24.292160471644443,28.326274871826172,111.94190979003906,98.87103271484375,9.583695366065328,1.8610758781433105
81,1,0,0334eec4,37.2861,-32.752754,-7.822352,2.2322366031999348,-22.80785,-22.931374853333335,24.203716278076172,82.63251495361328,85.13169860839844,3.798358075208899,0.339190810918808,-35.674458,-17.399954,2.1411093990233248,-25.849854,-26.053278702755556,26.74118423461914,87.80292510986328,76.27980041503906,0.554184514733957,-0.36096861958503723
82,1,0,9fde51a8,36.4332,-32.247326,7.804246,3.833606063980915,-22.145681,-21.78532513688889,30.62862777709961,102.0624008178711,143.23733520507812,14.491749415548792,2.9270198345184326,-35.768829,-6.49155,2.508517922403771,-24.403442,-24.321481069155556,26.15459442138672,95.1806411743164,92.57183074951172,6.078292150285824,0.9211376309394836
83,1,0,7ea9222e,39.9784,-37.341038,-2.69409,2.7116348797412604,-25.859129,-25.736446419022222,38.71722412109375,96.35688018798828,97.60299682617188,11.774041277786175,1.7293132543563843,-37.34063,-16.61338,2.1686573802467266,-26.461943,-26.736756798755554,36.10914611816406,75.48368835449219,79.45345306396484,0.8664035644889929,-0.34574469923973083
84,1,0,dac5bd92,35.2957,-32.372467,6.536629,4.781648773996744,-22.091196,-21.31131360497778,45.97836685180664,117.5445327758789,126.6347885131836,6.90656383863241,2.154200553894043,-35.894428,-4.437136,3.336365701056154,-25.522915,-25.146502120711112,45.48691177368164,92.6408920288086,98.13250732421875,7.322403575175082,1.8943337202072144
85,1,0,6d7beb67,44.615,-36.991558,-4.074056,2.7198433328406875,-24.683319,-24.552991720177783,30.83281135559082,97.03620147705078,88.26530456542969,4.670388423739127,0.8180686235427856,-39.492504,-18.152321,2.3057407570255037,-28.205748,-28.27574933724444,36.32907485961914,91.92549896240234,75.01227569580078,1.0773247775473145,-0.09091926366090775
86,1,0,de0a13aa,36.9031,-26.782703,-1.33999,2.477949144532255,-18.111473,-18.17544200408889,32.28887176513672,85.1486587524414,87.66722106933594,5.529485176641311,0.8982930779457092,-35.72768,-13.788353,2.2102723428803746,-25.625685,-25.874140472355556,32.894283294677734,78.25879669189453,75.97264862060547,1.4046488346627264,-0.11526934802532196
87,0,1,65979231,35.7863,-29.021051,12.743455,3.8684420420580836,-18.368757,-17.991528128533336,34.82268142700195,131.37625122070312,113.59381866455078,18.457377096835682,3.3178114891052246,-34.288277,-2.485016,2.7737549222988873,-23.203697,-23.240918352,35.40895462036133,109.01984405517578,79.152099609375,9.52554950593231,1.7216875553131104
88,1,0,6071a6f2,43.2624,-33.584145,0.071092,2.995200653687661,-23.124992,-22.86271769902222,31.43357276916504,101.44644165039062,110.20824432373047,8.775786835152887,1.6951744556427002,-39.604919,-12.888685,2.4226101609622392,-29.145416,-29.04478728337778,36.18745040893555,97.15602111816406,90.12482452392578,2.993506636221177,0.3542299270629883
89,0,1,32580a22,34.8702,-27.969988,15.042231,3.9648240685444196,-12.350304,-12.025991297066668,28.30306625366211,104.90641021728516,157.656494140625,8.354902469565493,1.978782057762146,-33.651398,7.335354,4.224753819055783,-23.672829,-23.12919239342222,33.42678451538086,105.55458068847656,116.20804595947266,10.608129378654192,2.6485090255737305
90,1,0,0b87e9b9,43.9577,-38.177567,-15.897756,2.2206883190795907,-25.534641,-25.562665297422228,32.75651168823242,96.34122467041016,81.66616821289062,0.8161485476128156,-0.39760687947273254,-39.515312,-22.014538,2.157480047601608,-28.633663,-28.711946630577774,33.18753433227539,96.45142364501953,68.57522583007812,0.5334044407056178,-0.4425205588340759
91,1,0,f0ef5d45,39.234,-36.401783,-10.43169,2.33626991366565,-25.387493,-25.559890956799997,34.58952331542969,80.21851348876953,78.764892578125,1.8024724188762207,-0.032526735216379166,-39.925453,-20.84082,2.2020303267826598,-28.640896,-28.889222507199996,37.26620864868164,79.32202911376953,80.79596710205078,0.48890240044849875,-0.426494300365448
92,0,1,c6ffd9f1,37.9756,-37.531693,-7.847796,2.2557939123866833,-22.727997,-22.966901734044445,26.868383407592773,82.78475189208984,84.73783111572266,2.13001955031959,-0.13142162561416626,-36.51226,-17.643051,2.1492455784883613,-26.96616,-27.026231277155556,28.00274658203125,86.61653900146484,77.92027282714844,0.4560941431116552,-0.38840070366859436
93,0,1,4fd7600f,42.4473,-38.31303,16.467747,7.327613346372636,-27.97966,-25.97683945351111,46.199649810791016,171.49716186523438,198.58135986328125,5.973181863884518,2.2196195125579834,-39.651646,2.627494,4.901960413552062,-29.638054,-28.76255186862222,41.9610481262207,157.3491973876953,116.30296325683594,11.73019010860045,2.936514139175415
94,0,1,dee16fa7,38.1108,-30.519653,4.093949,2.831338404902958,-20.50808,-20.54420305333333,28.511106491088867,94.62870788574219,114.37244415283203,11.79366746025224,1.7313812971115112,-38.723793,-2.794076,2.496477324913443,-26.678736,-26.601551829333335,30.77401351928711,96.29131317138672,92.63639831542969,10.918625458022483,1.2825324535369873
95,0,1,1a58d98b,43.1055,-37.087414,-4.145729,2.585969749683171,-27.916128,-27.981834760355557,34.142539978027344,89.64826965332031,93.0594482421875,14.228147509867966,1.744947910308838,-43.108833,-19.30242,2.1656688767510337,-30.044327,-30.150226652444445,37.37391662597656,86.71992492675781,70.2912368774414,1.1008002228787337,-0.32784923911094666
96,1,0,23f30ff1,39.234,-33.249352,4.995272,2.8932045215412794,-22.65683,-22.553711207466666,36.78784942626953,92.73150634765625,100.02371215820312,15.896211965522305,2.2080187797546387,-39.963917,-10.044004,2.4329885168543366,-28.67804,-28.648076361066668,36.41794967651367,84.58958435058594,87.3509292602539,5.908738572002294,0.7673954963684082
97,1,0,291c8713,36.1061,-26.244404,1.382812,3.3453971434265948,-16.702497,-16.3876072176,35.76985168457031,100.44647979736328,99.34931182861328,4.107878052050304,1.2657034397125244,-34.957615,-5.209469,2.803287355946466,-25.158676,-25.023704118755553,34.330081939697266,86.1277084350586,92.27201080322266,4.916773443879814,1.1795481443405151
98,1,0,3e21b615,39.5835,-34.641525,1.246049,2.8210171822719405,-25.640152,-25.549468032355556,30.741519927978516,106.18925476074219,99.04058074951172,17.40958478409611,2.4088194370269775,-36.384094,-17.966484,2.160567879146852,-26.841619,-27.05967963768889,27.371383666992188,89.7474365234375,80.7935562133789,0.4638084899061701,-0.3726959824562073
99,1,0,8a1c5528,35.2945,-24.780468,-0.373255,2.559569162595224,-14.469570000000001,-14.438510822400001,36.03586196899414,90.43391418457031,102.17880249023438,1.457386739301965,0.3226175010204315,-32.985203,-9.757012,2.436061717139617,-23.652639,-23.696816779200002,41.672035217285156,82.9619140625,84.118408203125,1.7587767547872781,0.2307589203119278
100,0,1,66348d03,41.1342,-29.300232,11.704819,4.8701163400968275,-19.059965,-18.271146360177777,34.8877067565918,144.93707275390625,109.78073120117188,12.171324022352675,3.0567407608032227,-36.235737,2.308186,4.098703270762579,-25.491831,-24.989040181688885,35.19978713989258,127.59098052978516,103.5653305053711,12.667903635856282,2.938056707382202
101,0,1,f9209504,0.0,-26.759628,-0.06378299999999999,2.517823301187731,-13.026223,-13.08200855502222,26.691844940185547,90.98292541503906,100.136962890625,1.2281953943424675,0.008295595645904541,-36.011047,-5.379408,2.5016121766889117,-23.968155,-23.989237435555562,32.996612548828125,99.9886703491211,80.45122528076172,6.140456436890776,0.9613644480705261
102,1,0,68a80de0,33.6352,-34.457783,13.077836,4.752177701786618,-21.720598,-20.954652451377775,46.263484954833984,122.841552734375,143.9234161376953,11.471467828986896,2.600508451461792,-36.04163,-2.060969,3.249236462708715,-25.936703,-25.593455658133337,46.47541809082031,91.06244659423828,95.41241455078125,8.93536363885496,2.0188052654266357
103,0,1,13b318de,34.8715,-27.612446,-0.232308,2.2664987452285335,-16.540302,-16.59995682151111,25.424930572509766,81.19468688964844,91.7657699584961,2.399568320245727,0.17858164012432098,-34.327728,-9.933317,2.2132015341844395,-24.091597,-24.267389979200004,33.861289978027344,87.35359954833984,79.33528900146484,2.325475378082367,0.13641805946826935
104,1,0,c9124fed,34.4751,-31.90807,2.566767,4.112026271508578,-21.342304,-20.78371677617778,38.0834846496582,101.71163177490234,113.81659698486328,5.342182061878134,1.7184576988220215,-35.163338,-11.080648,2.559358512353965,-26.162729,-26.110068807999998,41.925392150878906,83.55999755859375,81.33857727050781,3.4806313746076887,0.7957106828689575
105,0,1,6f17c8e6,34.0473,-28.420048,10.653618,3.0909717631938154,-16.289429,-16.245132933155556,26.738338470458984,96.52788543701172,131.83827209472656,15.845618918159118,2.4558703899383545,-37.960629,2.399935,3.022497585551073,-25.392626,-25.264575411555555,36.178932189941406,101.78257751464844,120.28718566894531,16.135993652009105,2.4698140621185303
106,1,0,d92ff35c,37.6866,-30.996124000000002,2.111906,2.929711272471704,-19.086529,-18.996914779022223,35.373573303222656,92.53011322021484,94.78924560546875,4.749669077997322,1.0263738632202148,-35.6082,-13.327929,2.2969568052649336,-26.661417,-26.572696590044444,34.31998062133789,80.94819641113281,75.41693878173828,1.520657174166482,0.11075135320425034
107,0,1,0113e164,43.2268,-43.147549,-8.868231,2.8456937074937443,-30.57848,-30.43802246382222,35.160316467285156,99.52146911621094,104.385498046875,5.315182296407244,1.0695610046386719,-39.62537,-14.519162,2.2957321477444417,-31.104527,-31.04603485084444,34.0847053527832,92.58524322509766,77.19950103759766,2.5593781008241647,0.20594994723796844
108,1,0,a9bed487,36.1061,-27.849941,1.679976,3.4130126533351275,-17.021507,-16.8157403024,30.013896942138672,89.31514739990234,85.04009246826172,4.752411072602817,1.4245954751968384,-35.810184,-6.29663,2.841877418088703,-24.684727,-24.50489429368889,29.91722869873047,77.70342254638672,74.76072692871094,5.289194272057754,1.4440034627914429
109,1,0,456d6182,39.234,-33.907085,-6.70275,2.5437927428773803,-24.861404,-24.975423549511113,36.523677825927734,87.07133483886719,86.30648040771484,4.8432810786059965,0.7665923833847046,-38.587604999999996,-18.711933,2.207101642530171,-29.042681,-29.00534237351111,39.26210403442383,82.189453125,80.95575714111328,0.7987003090275828,-0.20689640939235687
110,0,1,99d068d8,36.3966,-23.107243,21.687603,4.443076949587641,-13.232962,-12.670466978666667,38.261436462402344,142.9423370361328,130.29095458984375,16.799267157090476,3.2968320846557617,-32.854763,1.986526,3.45668261292836,-23.519508,-23.21616435395556,32.245567321777344,125.87590026855469,94.54299926757812,16.343958427299867,2.952890634536743
111,1,0,2b88818c,42.5591,-36.112427,-1.5359340000000001,2.8231026102933687,-23.832076999999998,-23.692103670399998,27.798410415649414,95.8455581665039,109.7772445678711,9.469289241640096,1.6656391620635986,-41.217476,-13.982917,2.4125044961564197,-29.623596,-29.92857801048889,34.79246139526367,94.82027435302734,87.22612762451172,3.8005851494118446,0.40694868564605713
112,0,1,a4067cf5,39.7808,-33.894623,22.897846,6.6324880874734475,-22.809259,-21.12798186631111,53.03204345703125,165.226318359375,172.23875427246094,7.349623328973191,2.240123987197876,-38.576885,5.759098,4.775989504644185,-27.519991,-26.79872787662222,37.951988220214844,135.15939331054688,99.97643280029297,9.375007553098456,2.4854655265808105
113,0,1,4184f356,43.8456,-36.037109,11.926817,6.469274172694553,-25.582254,-24.092724275377776,41.75170135498047,146.31427001953125,152.31947326660156,8.1602856888575,2.5824854373931885,-39.561485,6.201883,5.24008092950574,-28.274527,-27.232143063111113,42.0040168762207,140.3334503173828,132.0072021484375,10.065834426305726,2.772918939590454
114,0,1,35053475,45.1181,-32.087109,-13.142051,2.256559438021821,-23.884317,-23.974823298666667,30.41116714477539,83.58502960205078,80.82276153564453,1.4180123914373004,0.15194973349571228,-35.011185,-20.859119,2.0748318927203964,-26.710049,-26.794873582755557,35.07332992553711,86.76575469970703,66.11949920654297,0.12178863940250872,-0.3985085189342499
115,0,1,ae99ad14,45.8866,-34.146145,-8.866897,2.3196226962481137,-24.870018,-24.838736356977776,37.39591598510742,88.61758422851562,85.87105560302734,3.6363923660025215,0.4271794259548187,-35.887791,-16.912125,2.170139476071878,-24.3454,-24.583738215644445,35.2940673828125,93.68077850341797,72.1219253540039,0.44132591819556355,-0.417778342962265
116,0,1,4cb68941,33.136,-28.953287,1.685387,2.6875775610973958,-15.934546,-16.016410855822222,22.912927627563477,101.43402099609375,91.1328125,3.0780440774476796,0.41334956884384155,-34.609753,-7.246848,2.3812969327095583,-24.597542,-24.763635417599996,31.721885681152344,101.50630950927734,78.49452209472656,6.191790856430506,0.7040544152259827
117,0,1,5d9fd419,43.1096,-36.077076,-2.000779,2.4023024367732577,-25.913963,-26.11321591911111,30.941421508789062,89.49346923828125,91.2819595336914,12.288754757535528,1.2410074472427368,-41.182961,-18.259047,2.232845195813914,-31.079874,-31.407144351466666,38.369712829589844,84.71566772460938,76.54859161376953,1.1506139467671543,-0.16176430881023407
118,1,0,e4c50fc5,38.8537,-29.533789,-6.0701789999999995,2.297164962554326,-21.068533,-21.079468253333335,25.939903259277344,89.27824401855469,83.76285552978516,1.8635532444011726,0.1702253371477127,-36.469257,-17.386967,2.17686503193241,-26.609467,-26.626321890488892,28.78908920288086,93.2330551147461,77.28467559814453,0.6216608208077625,-0.37105032801628113
119,1,0,9d2c5335,33.635,-33.142109,-1.496994,3.127004680884554,-22.811539,-22.707170828444447,41.55048751831055,95.79423522949219,92.18816375732422,6.580074481796768,1.503891110420227,-35.237717,-15.315315,2.1552989352231497,-24.700487,-24.844415223288888,40.867332458496094,76.15721893310547,72.0737533569336,0.9420504663979776,-0.2992860674858093
120,0,1,7cc795e7,43.7895,-39.566147,-1.1517330000000001,2.778281120329399,-28.686195,-28.738559584533334,39.779842376708984,99.89754486083984,94.04117584228516,13.63770168267802,1.6553637981414795,-39.566788,-15.21843,2.259103162684685,-30.025299,-30.20930256177778,38.69057083129883,93.64051055908203,77.38262939453125,1.7723627040699599,-0.049268320202827454
121,1,0,1dc1c160,40.3904,-31.323135,-3.74384,2.732123826377009,-18.50461,-18.50727528426667,28.244693756103516,93.00824737548828,104.55342102050781,2.5215015069798756,0.4666002094745636,-38.503368,-16.717897,2.274968118412163,-25.864353,-26.019130712711114,30.127695083618164,86.970947265625,91.1900634765625,0.7080843409893567,-0.2602611482143402
122,1,0,794293b5,43.2663,-30.07004,-3.310431,2.3557183912248627,-21.025852,-21.165337595022223,26.887556076049805,90.69514465332031,90.79415893554688,3.4162774624864243,0.36805078387260437,-39.613613,-14.191792,2.276394982179856,-28.32655,-28.31726421671111,33.10334014892578,97.5469741821289,79.5472412109375,1.7863890297274274,-0.212572380900383
123,1,0,78d8045d,38.8594,-33.241848,-8.872561,2.1927223998943735,-22.265224,-22.35171050951111,26.54518699645996,83.67131042480469,83.50233459472656,1.5086300289498409,-0.14157521724700928,-37.458302,-19.673496,2.0979666814726037,-26.578392,-26.769935878222217,26.89227294921875,86.55176544189453,77.65377044677734,0.5163396060311434,-0.46514663100242615
124,1,0,aca0ccb4,38.4755,-34.019394,-3.713361,2.341138989430745,-23.137743,-23.29696264817778,34.55885696411133,86.61309051513672,84.11569213867188,4.000301070501152,0.31985369324684143,-38.69902,-17.012835,2.163588314161582,-28.367996,-28.642810335999997,37.38317108154297,82.39179992675781,79.07246398925781,0.7819656891480662,-0.39858633279800415
125,1,0,bb4a94cd,42.5591,-32.916393,-5.146359,2.49518868831605,-23.374729,-23.319773183644443,26.992849349975586,84.61430358886719,90.78304290771484,4.4994757421686185,0.7647238969802856,-39.633446,-17.929924,2.2184722123529377,-29.620951,-29.67735839057778,33.84498977661133,94.69918060302734,77.02247619628906,0.9465488253576426,-0.19698689877986908
126,0,1,551856d8,0.0,-31.837864,-9.040233,2.176787535956705,-22.10408,-22.166106533155553,27.19402313232422,84.27137756347656,77.127685546875,1.8692404569481251,0.018696382641792297,-38.457676,-15.187635,2.1442504467669896,-26.732162,-26.832579383466665,31.32267189025879,84.09651947021484,81.11526489257812,1.0471071209148999,-0.23153197765350342
127,0,1,119f046b,35.7234,-35.040676,-11.569881,2.3949752219517197,-25.762875,-25.812395432355554,38.40177917480469,90.3993911743164,82.1127700805664,2.260302226134435,0.2360186129808426,-35.865669,-19.608082,2.086142951906956,-26.038708,-26.138225498844445,35.42653274536133,90.21467590332031,69.20858001708984,0.3921944234036099,-0.45568233728408813
128,1,0,5316efdf,42.5642,-30.115765,-1.3293840000000001,2.755577350141923,-20.415924,-20.472597228266665,28.056217193603516,96.35633087158203,110.87078857421875,3.1209405377807524,0.5861533880233765,-38.321125,-13.009693,2.413703941791989,-27.618725,-27.82517489084444,31.363204956054688,94.39128112792969,84.09889221191406,3.1502061676380286,0.43475350737571716
